TARS_ROV_NEV	TARS_HOSZ_NEV	CÍM_EGYBEN	TARS_TIPUS_MEGNEV	TARS_TIPUS_KOD	ADOSZAM	GAZD_FORM	GAZD_FORM_KOD	CEG_ALL	CEG_ALL_KOD	NEMGAZD_AG_MEGNEV	NEMGAZD_AG_KOD	NEMGAZD_AGAZAT_MEGNEV	NEMGAZD_AGAZAT_KOD	NEMGAZD_SZAKAGAZAT_MEGNEV	NEMGAZD_SZAKAGAZAT_KOD	JEGYZ_TOKE_ERT_HUF	ORSZAG	ORSZAG_KOD	REGIO	REGIO_KOD	MEGYE	MEGYE_KOD	TELEPULES	TELEPULES_KOD	ASZ_EVE
ERFO KÖZHASZNÚ NONPROFIT KFT.	ERFO REHABILITÁCIÓS FOGLALKOZTATÓ KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1076 Budapest Dózsa György út 48.	Gazdasági Társaság	1	22242419-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Feldolgozóipar	C	Nyomdai és egyéb sokszorosítási tevékenység	18	Nyomás (kivéve: napilap)	1812	382270000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2014
BÁCS-KISKUN MEGYE BALATONLELLEI ÜDÜLÕJE TURISZTIKAI KÖZHASZNÚ NONPROFIT KFT.	BÁCS-KISKUN MEGYE BALATONLELLEI ÜDÜLÕJE TURISZTIKAI KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6000 Kecskemét Deák Ferenc tér 3.	Gazdasági Társaság	1	23580637-2-03	Nonprofit Korlátolt Felelõsségû Társaság	12	Végelszámolás alatt	5	Szálláshely-szolgáltatás\, vendéglátás	I	Szálláshely-szolgáltatás	55	Üdülési\, egyéb átmeneti szálláshely-szolgáltatás	5520	1000000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Kecskemét	2481	2014
VAS MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZRT.	VAS MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1139 Budapest XIII\, Váci út 73-77. 1. em. 195.	Gazdasági Társaság	1	14256895-2-41	Részvénytársaság	15	Végelszámolás alatt	5	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	O	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	84	Kötelezõ társadalombiztosítás	8430	20000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
SZÜNDER-ÁSZ KFT.	SZÜNDER-ÁSZ KERESKEDELMI SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2310 Szigetszentmiklós Szent Miklós útja 7\\C.\, fszt.\\2.ajtó	Gazdasági Társaság	1	13142689-1-13	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Pénzügyi\, biztosítási tevékenység	K	Egyéb pénzügyi tevékenység	66	Egyéb pénzügyi kiegészítõ tevékenység	6619	3000000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Szigetszentmiklós	2703	2017
ROBERT CAPA KORTÁRS NONPROFIT KFT.	ROBERT CAPA KORTÁRS FOTOGRÁFIAI KÖZPONT NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1065 Budapest Nagymezõ utca 8.	Gazdasági Társaság	1	18426715-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Mûvészeti létesítmények mûködtetése	9004	3150000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
VÁDER KFT.	VÁDER ÉPÍTÕIPARI\, SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6768 Baks\, Szabadkai u. 1.	Gazdasági Társaság	1	11393511-2-06	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Építõipar	F	Épületek építése	41	Lakó- és nem lakó épület építése	4120	3000000	Magyarország	HU	Dél-Alföld régió	1	Csongrád	6	Baks	2718	2011
ÖKORET SPIN-OFF ZRT.	ÖKORET SPIN-OFF ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	8200 Veszprém\, Egyetem u. 10.	Gazdasági Társaság	1	14445514-2-19	Részvénytársaság	15	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	"Mérnöki és építészmérnöki tevékenység; mûszaki vizsgálat\, elemzés"	71	Mérnöki tevékenység\, mûszaki tanácsadás	7112	9040000	Magyarország	HU	Közép-Dunántúl régió	5	Veszprém	19	Veszprém	1018	2010
ERFO NONPROFIT KFT.	ERFO REHABILITÁCIÓS FOGLALKOZTATÓ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1076 Budapest VII\, Dózsa György út 48.	Gazdasági Társaság	1	22242419-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Feldolgozóipar	C	Nyomdai és egyéb sokszorosítási tevékenység	18	Nyomás (kivéve: napilap)	1812	382170000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
MONOSTORI ERÕD NONPROFIT KFT.	MONOSTORI ERÕD HADKULTÚRA KÖZPONT MÛEMLÉKHELYREÁLLÍTÓ\, INGATLANFENNTARTÓ ÉS -HASZNOSÍTÓ NONPROFIT KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2900 Komárom Duna-part\, Monostori Erõd.	Gazdasági Társaság	1	20640749-2-11	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Történelmi hely\, építmény\, egyéb látványosság mûködtetése	9103	63400000	Magyarország	HU	Közép-Dunántúl régió	5	Komárom-Esztergom	11	Komárom	396	2010
BÁCS-KISKUN MEGYE BALATONLELLEI ÜDÜLÕJE TURISZTIKAI KÖZHASZNÚ NONPROFIT KFT.	BÁCS-KISKUN MEGYE BALATONLELLEI ÜDÜLÕJE TURISZTIKAI KÖZHASZNÚ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6000 Kecskemét Deák Ferenc tér 3.	Gazdasági Társaság	1	23580637-2-03	Nonprofit Korlátolt Felelõsségû Társaság	12	Végelszámolás alatt	5	Szálláshely-szolgáltatás\, vendéglátás	I	Szálláshely-szolgáltatás	55	Üdülési\, egyéb átmeneti szálláshely-szolgáltatás	5520	1000000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Kecskemét	2481	2015
VAS MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZRT.	VAS MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1139 Budapest XIII\, Váci út 73-77. 1. em. 195.	Gazdasági Társaság	1	14256895-2-41	Részvénytársaság	15	Végelszámolás alatt	5	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	O	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	84	Kötelezõ társadalombiztosítás	8430	20000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
WESTPRODUKT KFT.	WESTPRODUKT KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2040 Budaörs Gyár utca 2.	Gazdasági Társaság	1	10491654-2-13	Korlátolt Felelõsségû Társaság	8	Felszámolás alatt	1	Kereskedelem\, gépjármûjavítás	G	Nagykereskedelem (kivéve: jármû\, motorkerékpár)	46	Elektromos háztartási cikk nagykereskedelme	4643	5000000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Budaörs	2147	2015
ROBERT CAPA KORTÁRS NONPROFIT KFT.	ROBERT CAPA KORTÁRS FOTOGRÁFIAI KÖZPONT NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1065 Budapest Nagymezõ utca 8.	Gazdasági Társaság	1	18426715-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Mûvészeti létesítmények mûködtetése	9004	3150000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2014
TRANSHUMAN KFT.	TRANSHUMAN FUVAROZÓ ÉS EGÉSZSÉGÜGYI SZOCIÁLIS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8900 Zalaegerszeg\, Kossuth u. 46-48.	Gazdasági Társaság	1	11344579-2-20	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Egyéb m.n.s. új áru kiskereskedelme	4778	14490000	Magyarország	HU	Nyugat-Dunántúl régió	7	Zala	20	Zalaegerszeg	3006	2017
MAKÓI HAGYMAKERTÉSZ KFT.	MAKÓI HAGYMAKERTÉSZ MEZÕGAZDASÁGI\, TERMELÕ\, SZOLGÁLTATÓ ÉS ÉRTÉKESITÕ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6900 Makó\, Úri u. 16.	Gazdasági Társaság	1	11825096-2-06	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Tejhasznú szarvasmarha tenyésztése	141	473000000	Magyarország	HU	Dél-Alföld régió	1	Csongrád	6	Makó	583	2010
ERFO NONPROFIT KFT.	ERFO REHABILITÁCIÓS FOGLALKOZTATÓ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1076 Budapest VII\, Dózsa György út 48.	Gazdasági Társaság	1	22242419-2-42	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Feldolgozóipar	C	Nyomdai és egyéb sokszorosítási tevékenység	18	Nyomás (kivéve: napilap)	1812	382170000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
KEFAG ZRT.	KEFAG ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	6000 Kecskemét\, József A. u. 2.	Gazdasági Társaság	1	11032883-2-03	Részvénytársaság	15	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Betakarítást követõ szolgáltatás	163	1355380000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Kecskemét	2481	2012
EVERYDAYCLEAN 2004 KFT.	EVERYDAYCLEAN 2004 KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2151 Fót Március 15. utca 12.\\A.	Gazdasági Társaság	1	13255224-2-13	Korlátolt Felelõsségû Társaság	8	Kényszertörlés alatt	2	Adminisztratív és szolgáltatást támogató tevékenység	N	Építmény üzemeltetés\, zöldterület-kezelés	81	Általános épülettakarítás	8121	3000000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Fót	3061	2015
CONCERTO AKADÉMIA NONPROFIT KFT.	CONCERTO AKADÉMIA NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1094 Budapest IX\, Páva utca 10-12.	Gazdasági Társaság	1	18312777-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	3030000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2017
CSONGRÁD MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZRT.	CSONGRÁD MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1139 Budapest XIII\, Váci út 73-77. 1.em. 195.	Gazdasági Társaság	1	14256912-2-41	Részvénytársaság	15	Végelszámolás alatt	5	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	O	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	84	Kötelezõ társadalombiztosítás	8430	20000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
MONOSTORI ERÕD NONPROFIT KFT.	MONOSTORI ERÕD HADKULTÚRA KÖZPONT MÛEMLÉKHELYREÁLLÍTÓ\, INGATLANFENNTARTÓ ÉS -HASZNOSÍTÓ NONPROFIT KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2900 Komárom Duna-part\, Monostori Erõd.	Gazdasági Társaság	1	20640749-2-11	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Történelmi hely\, építmény\, egyéb látványosság mûködtetése	9103	63400000	Magyarország	HU	Közép-Dunántúl régió	5	Komárom-Esztergom	11	Komárom	396	2012
TRANSHUMAN KFT.	TRANSHUMAN FUVAROZÓ ÉS EGÉSZSÉGÜGYI SZOCIÁLIS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8900 Zalaegerszeg\, Kossuth u. 46-48.	Gazdasági Társaság	1	11344579-2-20	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Egyéb m.n.s. új áru kiskereskedelme	4778	14490000	Magyarország	HU	Nyugat-Dunántúl régió	7	Zala	20	Zalaegerszeg	3006	2013
MAKÓI HAGYMAKERTÉSZ KFT.	MAKÓI HAGYMAKERTÉSZ MEZÕGAZDASÁGI\, TERMELÕ\, SZOLGÁLTATÓ ÉS ÉRTÉKESITÕ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6900 Makó\, Úri u. 16.	Gazdasági Társaság	1	11825096-2-06	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Tejhasznú szarvasmarha tenyésztése	141	473000000	Magyarország	HU	Dél-Alföld régió	1	Csongrád	6	Makó	583	2011
ERFO NONPROFIT KFT.	ERFO REHABILITÁCIÓS FOGLALKOZTATÓ NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1076 Budapest VII\, Dózsa György út 48.	Gazdasági Társaság	1	22242419-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Feldolgozóipar	C	Nyomdai és egyéb sokszorosítási tevékenység	18	Nyomás (kivéve: napilap)	1812	382270000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
KEFAG ZRT.	KEFAG ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	6000 Kecskemét\, József A. u. 2.	Gazdasági Társaság	1	11032883-2-03	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	1355380000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Kecskemét	2481	2013
EVERYDAYCLEAN 2004 KFT.	EVERYDAYCLEAN 2004 KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2151 Fót Március 15. utca 12.\\A.	Gazdasági Társaság	1	13255224-2-13	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Adminisztratív és szolgáltatást támogató tevékenység	N	Építmény üzemeltetés\, zöldterület-kezelés	81	Általános épülettakarítás	8121	3000000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Fót	3061	2014
CONCERTO AKADÉMIA NONPROFIT KFT.	CONCERTO AKADÉMIA NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1094 Budapest IX\, Páva utca 10-12.	Gazdasági Társaság	1	18312777-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	3030000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2016
TRANSHUMAN KFT.	TRANSHUMAN FUVAROZÓ ÉS EGÉSZSÉGÜGYI SZOCIÁLIS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8900 Zalaegerszeg\, Kossuth u. 46-48.	Gazdasági Társaság	1	11344579-2-20	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Egyéb m.n.s. új áru kiskereskedelme	4778	14490000	Magyarország	HU	Nyugat-Dunántúl régió	7	Zala	20	Zalaegerszeg	3006	2016
CSONGRÁD MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZRT.	CSONGRÁD MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1139 Budapest XIII\, Váci út 73-77. 1.em. 195.	Gazdasági Társaság	1	14256912-2-41	Részvénytársaság	15	Végelszámolás alatt	5	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	O	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	84	Kötelezõ társadalombiztosítás	8430	20000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2011
MONOSTORI ERÕD NONPROFIT KFT.	MONOSTORI ERÕD HADKULTÚRA KÖZPONT MÛEMLÉKHELYREÁLLÍTÓ\, INGATLANFENNTARTÓ ÉS -HASZNOSÍTÓ NONPROFIT KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2900 Komárom Duna-part\, Monostori Erõd.	Gazdasági Társaság	1	20640749-2-11	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Történelmi hely\, építmény\, egyéb látványosság mûködtetése	9103	63400000	Magyarország	HU	Közép-Dunántúl régió	5	Komárom-Esztergom	11	Komárom	396	2017
NÉGY-HATÁR 99' KFT.	NÉGY-HATÁR 99' MEZÕGAZDASÁGI TERMELÕ\, SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6914 Pitvaros Mezõhegyes utca 37.	Gazdasági Társaság	1	11826255-2-06	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Gabonaféle (kivéve: rizs)\, hüvelyes növény\, olajos mag termesztése	111	350000000	Magyarország	HU	Dél-Alföld régió	1	Csongrád	6	Pitvaros	478	2016
VASÚTEGÉSZSÉGÜGYI NONPROFIT KIEMELTENKÖZHASZNÚ KFT.	VASÚTEGÉSZSÉGÜGYI SZOLGÁLTATÓ NONPROFIT KIEMELTEN KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1062 Budapest VI\, Podmaniczky utca 109.	Gazdasági Társaság	1	18159422-2-42	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Humán-egészségügyi\, szociális ellátás	Q	Humán-egészségügyi ellátás	86	Szakorvosi járóbeteg-ellátás	8622	701020000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2010
KEFAG ZRT.	KEFAG ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	6000 Kecskemét\, József A. u. 2.	Gazdasági Társaság	1	11032883-2-03	Zártkörûen Mûködõ Részvénytársaság	21	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	1355380000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Kecskemét	2481	2014
TOM EN GERI TRANSZ KFT.	TOM EN GERI TRANSZ KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2615 Csõvár Madách utca 1.	Gazdasági Társaság	1	13430885-2-13	Korlátolt Felelõsségû Társaság	8	Kényszertörlés alatt	2	Szállítás\, raktározás	H	Szárazföldi\, csõvezetékes szállítás	49	Közúti áruszállítás	4941	3000000	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Csõvár	2510	2015
CONCERTO AKADÉMIA NONPROFIT KFT.	CONCERTO AKADÉMIA NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1094 Budapest IX\, Páva utca 10-12.	Gazdasági Társaság	1	18312777-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	3030000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
TRANSHUMAN KFT.	TRANSHUMAN FUVAROZÓ ÉS EGÉSZSÉGÜGYI SZOCIÁLIS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8900 Zalaegerszeg\, Kossuth u. 46-48.	Gazdasági Társaság	1	11344579-2-20	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Egyéb m.n.s. új áru kiskereskedelme	4778	14490000	Magyarország	HU	Nyugat-Dunántúl régió	7	Zala	20	Zalaegerszeg	3006	2015
FEJÉR MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZRT.	FEJÉR MEGYEI EGÉSZSÉGBIZTOSÍTÁSI PÉNZTÁR ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	1139 Budapest XIII\, Váci út 73-77. 1.em. 195.	Gazdasági Társaság	1	14256936-2-41	Részvénytársaság	15	Végelszámolás alatt	5	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	O	"Közigazgatás\, védelem; kötelezõ társadalombiztosítás"	84	Kötelezõ társadalombiztosítás	8430	20000000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2013
KEFAG ZRT.	KEFAG ZÁRTKÖRÛEN MÛKÖDÕ RÉSZVÉNYTÁRSASÁG	6000 Kecskemét\, József A. u. 2.	Gazdasági Társaság	1	11032883-2-03	Részvénytársaság	15	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Erdõgazdálkodás	2	Erdészeti\, egyéb erdõgazdálkodási tevékenység	210	1355380000	Magyarország	HU	Dél-Alföld régió	1	Bács-Kiskun	3	Kecskemét	2481	2011
VASÚTEGÉSZSÉGÜGYI NONPROFIT KIEMELTENKÖZHASZNÚ KFT.	VASÚTEGÉSZSÉGÜGYI SZOLGÁLTATÓ NONPROFIT KIEMELTEN KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1062 Budapest VI\, Podmaniczky utca 109.	Gazdasági Társaság	1	18159422-2-42	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Humán-egészségügyi\, szociális ellátás	Q	Humán-egészségügyi ellátás	86	Szakorvosi járóbeteg-ellátás	8622	701020000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2012
NÉGY-HATÁR 99' KFT.	NÉGY-HATÁR 99' MEZÕGAZDASÁGI TERMELÕ\, SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	6914 Pitvaros Mezõhegyes utca 37.	Gazdasági Társaság	1	11826255-2-06	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Mezõgazdaság\, erdõgazdálkodás\, halászat	A	Növénytermesztés\, állattenyésztés\, vadgazdálkodás és kapcsolódó szolgáltatások	1	Gabonaféle (kivéve: rizs)\, hüvelyes növény\, olajos mag termesztése	111	350000000	Magyarország	HU	Dél-Alföld régió	1	Csongrád	6	Pitvaros	478	2015
BIOMI KFT.	BIOMI BIOTECHNOLÓGIAI SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2100 Gödöllõ\, Szent-Györgyi Albert út 4.	Gazdasági Társaság	1	13590611-2-13	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Szakmai\, tudományos\, mûszaki tevékenység	M	Tudományos kutatás\, fejlesztés	72	Biotechnológiai kutatás\, fejlesztés	7211	0	Magyarország	HU	Közép-Magyarország régió	6	Pest	13	Gödöllõ	3055	2010
MONOSTORI ERÕD NONPROFIT KFT.	MONOSTORI ERÕD HADKULTÚRA KÖZPONT MÛEMLÉKHELYREÁLLÍTÓ\, INGATLANFENNTARTÓ ÉS -HASZNOSÍTÓ NONPROFIT KÖZHASZNÚ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	2900 Komárom Duna-part\, Monostori Erõd.	Gazdasági Társaság	1	20640749-2-11	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Könyvtári\, levéltári\, múzeumi\, egyéb kulturális tevékenység	91	Történelmi hely\, építmény\, egyéb látványosság mûködtetése	9103	63400000	Magyarország	HU	Közép-Dunántúl régió	5	Komárom-Esztergom	11	Komárom	396	2011
CONCERTO AKADÉMIA NONPROFIT KFT.	CONCERTO AKADÉMIA NONPROFIT KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	1094 Budapest IX\, Páva utca 10-12.	Gazdasági Társaság	1	18312777-2-43	Nonprofit Korlátolt Felelõsségû Társaság	12	Mûködõ	4	Mûvészet\, szórakoztatás\, szabadidõ	R	Alkotó-\, mûvészeti-\, szórakoztató tevékenység	90	Elõadó-mûvészet	9001	3030000	Magyarország	HU	Közép-Magyarország régió	6	Budapest	1	Budapest	60	2014
TRANSHUMAN KFT.	TRANSHUMAN FUVAROZÓ ÉS EGÉSZSÉGÜGYI SZOCIÁLIS SZOLGÁLTATÓ KORLÁTOLT FELELÕSSÉGÛ TÁRSASÁG	8900 Zalaegerszeg\, Kossuth u. 46-48.	Gazdasági Társaság	1	11344579-2-20	Korlátolt Felelõsségû Társaság	8	Mûködõ	4	Kereskedelem\, gépjármûjavítás	G	Kiskereskedelem (kivéve: gépjármû\, motorkerékpár)	47	Egyéb m.n.s. új áru kiskereskedelme	4778	14490000	Magyarország	HU	Nyugat-Dunántúl régió	7	Zala	20	Zalaegerszeg	3006	2012
